whatsapp_group,whatsapp_group_temp,timestamp,year,month,week,day_of_week,author,active_years,early_leaver,number_of_chats_that_day,length_chat,number_of_words,avg_word_length,previous_author,response_time,next_author,has_link,was_deleted,pictures_deleted,videos_deleted,number_of_pictures_videos,audios_deleted,gifs_deleted,stickers_deleted,documents_deleted,videonotes_deleted,has_attachment,number_of_emojis,has_emoji,list_of_all_emojis,list_of_connected_emojis,starts_with_emoji,emoji_starting_chat,ends_with_emoji,emoji_ending_chat,pct_emojis,number_of_punctuations,has_punctuation,list_of_all_punctuations,list_of_connected_punctuations,ends_with_punctuation,has_question_mark,ends_with_question_mark,punctuation_ending_chat,pct_punctuations,number_of_capitals,has_capitals,list_of_connected_capitals,starts_with_capital,capitalized_words_ratio,number_of_number_characters,has_number_characters,number_of_numbers,message_cleaned,x_day_pct_length_chat,x_day_pct_length_emojis,x_day_pct_length_punctuations,x_number_of_unique_participants_that_day,x_day_pct_messages_of_author,y_sequence_authors_that_day,y_sequence_response_times_that_day
dac,dac,2024-08-15 16:50:32,2024,8,33,3,LL,9,False,31,4,1,4.0,HH,58.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['👍🏻👍🏻'],True,False,True,👍🏻👍🏻,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,👍🏻👍🏻,0.09526077637532746,0.0,0.0,10,26.666666666666668,LL,58.0
dac,dac,2024-08-15 16:51:55,2024,8,33,3,ND,9,False,32,110,20,4.55,LL,83.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.05,0,False,0,Het eendje vind ik zelf heerlijk maar een stukje rundvlees en een keuze voor vis en vegetarisch zou beter zijn,2.6196713503215054,0.0,0.0,10,11.11111111111111,ND,83.0
dac,AvT,2024-08-15 17:08:55,2024,8,33,3,AvT,10,False,33,142,26,4.038461538461538,ND,1020.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],"['600', '22', '50', '32', '50', '65']",False,False,False,,0.0,2,True,"['!', '?']",[],True,True,False,?,1.4084507042253522,5,True,[],True,0.16666666666666666,14,True,5,"Ik heb al De Zeeger €600 aan bonnen betaald! Wat geven we elke week weg? Ik moet wel de vreemde bedragen terugbetalen (€22,50/ €32,50/ 2x €65)",3.3817575613241244,0.0,2.8169014084507045,10,11.11111111111111,AvT,1020.0
dac,dac,2024-08-15 17:09:41,2024,8,33,3,LL,9,False,34,14,3,4.0,AvT,46.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Oké prima toch,0.3334127173136461,0.0,0.0,10,26.666666666666668,LL,46.0
dac,AvT,2024-08-15 17:11:03,2024,8,33,3,AvT,10,False,35,67,11,4.7272727272727275,LL,82.0,LL,False,False,0,0,0,0,0,0,0,0,False,1,True,['🍷'],['10'],False,False,True,🍷,1.4925373134328357,2,True,"['.', '!']",[],True,False,False,!,2.9850746268656714,2,True,[],True,0.125,4,True,3,Besluit is €10 inschrijvingen (€3 + €7). We betalen geen drankjes!🍷,1.595618004286735,6.25,2.8169014084507045,10,11.11111111111111,AvT,82.0
dac,dac,2024-08-15 18:00:29,2024,8,33,3,LL,9,False,36,94,18,4.388888888888889,AvT,2966.0,AvT,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😞', '😞']","['24', '10', '24', '15', '600', '😞😞']",False,False,True,😞😞,2.127659574468085,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.058823529411764705,11,True,5,Met die bonnen zit ik er helemaal naast het was natuurlijk 24x10 en 24x15 is natuurlijk 600€😞😞,2.238628244820195,12.5,0.0,10,26.666666666666668,LL,2966.0
dac,AvT,2024-08-15 20:01:33,2024,8,33,3,AvT,10,False,37,43,7,5.285714285714286,LL,7264.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,3,True,[],True,0.14285714285714285,1,True,1,DAC2 klassement tbv de website is aangepast,1.0240533460347703,0.0,0.0,10,11.11111111111111,AvT,7264.0
dac,dac,2024-08-15 20:03:33,2024,8,33,3,LL,9,False,38,68,14,4.071428571428571,AvT,120.0,AvT,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😞', '😞']","['😞😞28', '10', '28', '15', '700']",False,False,False,😞😞,2.941176470588235,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.07692307692307693,11,True,5,Ik als ex groentenman kan niet meer rekenen😞😞28x10 en 28 x15 is 700€,1.6194331983805668,12.5,0.0,10,26.666666666666668,LL,120.0
dac,AvT,2024-08-15 20:07:45,2024,8,33,3,AvT,10,False,39,229,39,4.717948717948718,LL,252.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['12'],False,False,False,,0.0,5,True,"[',', '!', '.', '.', '!']",[],True,False,False,!,2.1834061135371177,4,True,[],True,0.08695652173913043,2,True,1,"Ja, maar we zijn van 12x uitgegaan! We hebben nl. altijd over (bijv. omdat een wedstrijd uitvalt of omdat prijzen niet worden opgehaald)! Volgende week dinsdag maar even checken wat er nog aan bonnen voorhanden is voor de Slotdag",5.453679447487497,0.0,7.042253521126761,10,11.11111111111111,AvT,252.0
dac,dac,2024-08-15 20:08:17,2024,8,33,3,LL,9,False,40,4,1,4.0,AvT,32.0,HvH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['👍🏻👍🏻'],True,False,True,👍🏻👍🏻,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,👍🏻👍🏻,0.09526077637532746,0.0,0.0,10,26.666666666666668,LL,32.0
dac,dac,2024-08-15 22:32:02,2024,8,33,3,HvH,4,False,41,216,44,3.909090909090909,LL,8625.0,LL,False,False,0,0,0,0,0,0,0,0,False,1,True,['👍'],[],False,False,True,👍,0.4629629629629629,5,True,"['.', '.', ',', '.', '.']",[],True,False,False,.,2.314814814814815,5,True,[],True,0.10416666666666667,0,False,0,"Excuses dat ik me niet in de discussie gestort heb. Was de hele dag en avond weg. Eend staat te vaak op t menu, iets anders is ook wel eens fijn. In principe iedereen blijven eten. En verder slaap lekker en tot gauw👍",5.144081924267683,6.25,7.042253521126761,10,6.666666666666667,HvH,8625.0
dac,dac,2024-08-16 19:37:50,2024,8,33,4,LL,9,False,1,300,60,3.966666666666667,HvH,75948.0,AvT,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😂', '😂']",['😂😂'],False,False,True,😂😂,0.6666666666666667,6,True,"[',', '.', '.', '.', '.', '.']",[],True,False,False,.,2.0,7,True,[],True,0.109375,0,False,0,"Hoi Anthony, ik weet waar die rare bedragen vandaan komen. Als er mensen zijn die na vieren een greenfee moeten betalen dan doen ze dat met de sumup bij de bar. En het personeel pakt dan de verkeerde. Want wij laden onze sumup op bij de kassa. Het geld moet dus naar de club en niet naar de Zeeger.😂😂",92.3076923076923,100.0,85.71428571428571,2,50.0,LL,75948.0
dac,AvT,2024-08-16 19:55:36,2024,8,33,4,AvT,10,False,2,25,5,4.0,LL,1066.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['!'],[],True,False,False,!,4.0,2,True,[],True,0.3333333333333333,0,False,0,Top! Is dat ook verklaard,7.6923076923076925,0.0,14.285714285714285,2,50.0,AvT,1066.0
dac,dac,2024-08-21 11:57:46,2024,8,34,2,ND,9,False,1,7,1,5.0,AvT,403330.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],1.0769230769230769,0.0,0.0,5,26.666666666666668,ND,403330.0
dac,AvT,2024-08-21 12:52:48,2024,8,34,2,AvT,10,False,2,14,3,4.0,ND,3302.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Voor mij prima,2.1538461538461537,0.0,0.0,5,26.666666666666668,AvT,3302.0
dac,AvT,2024-08-21 12:59:58,2024,8,34,2,AvT,10,False,3,7,1,5.0,AvT,430.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],1.0769230769230769,0.0,0.0,5,26.666666666666668,AvT,430.0
dac,dac,2024-08-21 13:06:21,2024,8,34,2,LL,9,False,4,69,13,4.615384615384615,AvT,383.0,LL,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😄', '😄']","['👍🏻👍🏻', '😄😄']",True,False,True,😄😄,2.898550724637681,1,True,['.'],[],True,False,False,.,1.4492753623188406,2,True,[],True,0.09090909090909091,0,False,0,Duidelijk👍🏻👍🏻Maar ben er toch voor om iets meer bijdrage te vragen.😄😄,10.615384615384615,40.0,8.333333333333332,5,20.0,LL,383.0
dac,dac,2024-08-21 13:13:53,2024,8,34,2,LL,9,False,5,5,1,5.0,LL,452.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,1.0,0,False,0,Prima,0.7692307692307693,0.0,0.0,5,20.0,LL,452.0
dac,AvT,2024-08-21 14:31:02,2024,8,34,2,AvT,10,False,6,7,1,5.0,LL,4629.0,HH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],1.0769230769230769,0.0,0.0,5,26.666666666666668,AvT,4629.0
dac,dac,2024-08-21 14:42:57,2024,8,34,2,HH,9,False,7,18,4,3.75,AvT,715.0,HH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.25,0,False,0,Het lijkt me prima,2.769230769230769,0.0,0.0,5,13.333333333333334,HH,715.0
dac,dac,2024-08-21 14:45:05,2024,8,34,2,HH,9,False,8,60,8,6.375,HH,128.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"[',', '.']",[],True,False,False,.,3.3333333333333335,4,True,[],True,0.3,0,False,0,"Eight, sMolenaarsbrug of de Watergeus. Meeste stemmen gelden",9.230769230769232,0.0,16.666666666666664,5,13.333333333333334,HH,128.0
dac,dac,2024-08-21 14:50:29,2024,8,34,2,LL,9,False,9,17,4,4.25,HH,324.0,ND,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😂', '😂']",['😂😂'],False,False,True,😂😂,11.76470588235294,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Alle drie prima😂😂,2.6153846153846154,40.0,0.0,5,20.0,LL,324.0
dac,dac,2024-08-21 15:23:54,2024,8,34,2,ND,9,False,10,111,22,4.090909090909091,LL,2005.0,AvT,False,False,0,0,0,0,0,0,0,0,False,1,True,['😊'],[],False,False,True,😊,0.9009009009009009,4,True,"['.', '.', '.', '.']",[],True,False,False,.,3.6036036036036037,8,True,[],True,0.28,0,False,0,Hi Anthony. Zien er erg leuk uit. De laatste score van RvT staat in het bruin. Klopt niet. Optelling klopt wel😊,17.076923076923077,20.0,33.33333333333333,5,26.666666666666668,ND,2005.0
dac,AvT,2024-08-21 15:31:57,2024,8,34,2,AvT,10,False,11,20,4,4.25,ND,483.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.25,0,False,0,Ik heb geen voorkeur,3.076923076923077,0.0,0.0,5,26.666666666666668,AvT,483.0
dac,dac,2024-08-21 15:35:30,2024,8,34,2,ND,9,False,12,23,3,7.0,AvT,213.0,HvH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,2,True,[],True,0.6666666666666666,0,False,0,Voorkeur voor Watergeus,3.5384615384615383,0.0,0.0,5,26.666666666666668,ND,213.0
dac,dac,2024-08-21 17:42:52,2024,8,34,2,HvH,4,False,13,45,7,5.428571428571429,ND,7642.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,[';'],[],True,False,False,;,2.2222222222222223,2,True,[],True,0.25,0,False,0,S Molenaarsbrug; is makkelijker aan te rijden,6.923076923076923,0.0,8.333333333333332,5,13.333333333333334,HvH,7642.0
dac,dac,2024-08-21 18:17:46,2024,8,34,2,ND,9,False,14,129,26,3.923076923076923,HvH,2094.0,HvH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],"['11', '14', '24', '27']",False,False,False,,0.0,2,True,"['.', '.']",[],True,False,False,.,1.550387596899225,7,True,[],True,0.25,8,True,4,Van Wilnis naar Watergeus is 11 km en 14 min. Van Wilnis naar Smolenaarsbrug is 24 km en 27 min. Maar kies maar wat jullie willen,19.846153846153847,0.0,16.666666666666664,5,26.666666666666668,ND,2094.0
dac,dac,2024-08-21 18:21:07,2024,8,34,2,HvH,4,False,15,118,22,4.318181818181818,ND,201.0,HH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"['.', ',']",[],True,False,False,",",1.694915254237288,4,True,[],True,0.16666666666666666,0,False,0,"Ik dacht dat sommigen van ons nog terug moesten naar Alphen. Als dat niet zo is, dan is Watergeus natuurlijk ook prima",18.153846153846153,0.0,16.666666666666664,5,13.333333333333334,HvH,201.0
dac,dac,2024-08-22 19:15:47,2024,8,34,3,HH,9,False,1,103,18,4.722222222222222,HvH,89680.0,HvH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['00'],False,False,False,,0.0,1,True,['.'],[],True,False,False,.,0.9708737864077669,3,True,[],False,0.15789473684210525,2,True,1,00 uur. Misschien kan Loek met iemand meerijden op de heenweg zodat hij niet terug naar Nieuwkoop hoeft,32.9073482428115,0.0,16.666666666666664,4,33.33333333333333,HH,89680.0
dac,dac,2024-08-22 20:25:40,2024,8,34,3,HvH,4,False,2,46,8,4.75,HH,4193.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['.'],[],True,False,False,.,2.1739130434782608,2,True,[],True,0.2222222222222222,0,False,0,Dat zou toch moeten lukken. Ik ben beschikbaar,14.696485623003195,0.0,16.666666666666664,4,33.33333333333333,HvH,4193.0
dac,dac,2024-08-22 20:29:48,2024,8,34,3,LL,9,False,3,92,20,3.55,HvH,248.0,HH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"[',', '.']",[],True,False,False,.,2.1739130434782608,4,True,[],True,0.18181818181818182,0,False,0,"Nee joh, ik rij gewoon zelf. En kom met de fiets of met de auto met Marjan naar de Watergeus",29.39297124600639,0.0,33.33333333333333,4,16.666666666666664,LL,248.0
dac,dac,2024-08-22 20:37:33,2024,8,34,3,HH,9,False,4,24,4,5.0,LL,465.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['!'],[],True,False,False,!,4.166666666666666,2,True,[],True,0.4,0,False,0,Top! Wordt vast heerlijk,7.667731629392971,0.0,16.666666666666664,4,33.33333333333333,HH,465.0
dac,dac,2024-08-22 20:44:19,2024,8,34,3,ND,9,False,5,46,9,3.888888888888889,HH,406.0,HvH,False,False,0,0,0,0,0,0,0,0,False,7,True,"['👍', '☕', '🍰', '😎', '🍷', '🍗', '😊']",['☕️🍰☀️😎🏌️🍷🍗😊'],False,False,True,☕️🍰☀️😎🏌️🍷🍗😊,15.217391304347828,1,True,['.'],[],True,False,False,.,2.1739130434782608,2,True,[],True,0.25,0,False,0,Goed geregeld👍. We zien er naar uit☕️🍰☀️😎🏌️🍷🍗😊,14.696485623003195,77.77777777777779,16.666666666666664,4,16.666666666666664,ND,406.0
dac,dac,2024-08-22 20:46:23,2024,8,34,3,HvH,4,False,6,2,1,4.0,ND,124.0,ND,False,False,0,0,0,0,0,0,0,0,False,2,True,"['👍', '🙏']",['👍🙏'],True,False,True,👍🙏,100.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,👍🙏,0.6389776357827476,22.22222222222222,0.0,4,33.33333333333333,HvH,124.0
dac,dac,2024-08-29 09:40:19,2024,8,35,3,ND,9,False,1,7,1,5.0,HvH,564836.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],1.3133208255159476,0.0,0.0,5,25.0,ND,564836.0
dac,dac,2024-08-29 09:51:48,2024,8,35,3,ND,9,False,2,114,22,4.181818181818182,ND,689.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['00'],False,False,False,,0.0,1,True,['.'],[],True,False,False,.,0.8771929824561403,3,True,[],False,0.13043478260869565,2,True,1,00 uur met Ron Hertog afgesproken om zijn prijzen te overhandigen. Liggen ze in de la boven waar ook de supup ligt,21.388367729831145,0.0,10.0,5,25.0,ND,689.0
dac,dac,2024-08-29 09:53:20,2024,8,35,3,LL,9,False,3,30,8,2.75,ND,92.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,"[',']",[],True,False,False,",",3.3333333333333335,1,True,[],True,0.1111111111111111,0,False,0,"Ja, ik heb het in de la gelegd",5.628517823639775,0.0,10.0,5,37.5,LL,92.0
dac,dac,2024-08-29 09:54:10,2024,8,35,3,LL,9,False,4,64,12,4.5,LL,50.0,HH,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😂', '😂']",['😂😂'],False,False,True,😂😂,3.125,2,True,"['.', '.']",[],True,False,False,.,3.125,2,True,[],True,0.16666666666666666,0,False,0,Dat zeker. Zal ik vast een datum voor volgend jaar reserveren.😂😂,12.007504690431519,100.0,20.0,5,37.5,LL,50.0
dac,dac,2024-08-29 10:37:58,2024,8,35,3,HH,9,False,5,197,34,4.676470588235294,LL,2628.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,4,True,"['!', '.', '.', ':']",[],True,False,False,:,2.030456852791878,5,True,[],True,0.1282051282051282,0,False,0,Dank voor de gezellige avond en wat een leuke foto! Zoals afgesproken heb ik de Zeeger gemaild. Loek gaat de sponsoren nog even bedanken. @Loek: een opzet hiervoor heb ik naar je mailadres gestuurd,36.96060037523452,0.0,40.0,5,12.5,HH,2628.0
dac,dac,2024-08-29 10:38:46,2024,8,35,3,LL,9,False,6,19,4,4.25,HH,48.0,HvH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['👍🏻👍🏻'],False,False,True,👍🏻👍🏻,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Gaat goed komen👍🏻👍🏻,3.564727954971857,0.0,0.0,5,37.5,LL,48.0
dac,dac,2024-08-29 10:44:11,2024,8,35,3,HvH,4,False,7,67,11,5.090909090909091,LL,325.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['.'],[],True,False,False,.,1.4925373134328357,2,True,[],True,0.16666666666666666,0,False,0,Dank allemaal voor n prima seizoen en n perfecte afsluiting. Cheers,12.570356472795496,0.0,10.0,5,12.5,HvH,325.0
dac,AvT,2024-08-29 18:24:08,2024,8,35,3,AvT,10,False,8,35,7,4.0,HvH,27597.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['!'],[],True,False,False,!,2.857142857142857,2,True,[],True,0.25,0,False,0,Leuke foto! Het was een mooie avond,6.566604127579738,0.0,10.0,5,12.5,AvT,27597.0
dac,dac,2024-09-01 17:39:46,2024,9,35,6,ND,9,False,1,7,1,5.0,AvT,256538.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],4.545454545454546,,0.0,3,66.66666666666666,ND,256538.0
dac,dac,2024-09-01 17:39:47,2024,9,35,6,ND,9,False,2,7,1,5.0,ND,1.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],4.545454545454546,,0.0,3,66.66666666666666,ND,1.0
dac,dac,2024-09-01 17:39:47,2024,9,35,6,ND,9,False,3,7,1,5.0,ND,0.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],4.545454545454546,,0.0,3,66.66666666666666,ND,0.0
dac,dac,2024-09-01 17:40:38,2024,9,35,6,LL,9,False,4,12,3,3.6666666666666665,ND,51.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['👍🏻👍🏻'],False,False,True,👍🏻👍🏻,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.5,0,False,0,Erg leuk👍🏻👍🏻,7.792207792207792,,0.0,3,16.666666666666664,LL,51.0
dac,dac,2024-09-01 17:41:06,2024,9,35,6,ND,9,False,5,97,18,4.277777777777778,LL,28.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"['.', ',']",[],True,False,False,",",2.0618556701030926,2,True,[],True,0.09090909090909091,0,False,0,"Beide prijswinnaars op de foto gekregen. Anthony, kun je deze foto’s er nog bij zetten op de site",62.98701298701299,,66.66666666666666,3,66.66666666666666,ND,28.0
dac,AvT,2024-09-01 17:42:44,2024,9,35,6,AvT,10,False,6,24,4,4.25,ND,98.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['!'],[],True,False,False,!,4.166666666666666,3,True,[],True,0.42857142857142855,0,False,0,Klasse! Site -> Regel ik,15.584415584415584,,33.33333333333333,3,16.666666666666664,AvT,98.0
dac,AvT,2024-09-04 11:16:25,2024,9,36,2,AvT,10,False,1,4,1,4.0,AvT,236021.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,1.0,0,False,0,Done,100.0,,,1,100.0,AvT,236021.0
dac,dac,2024-09-17 17:33:20,2024,9,38,1,LL,9,False,1,114,19,4.947368421052632,AvT,1145815.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"[',', '.']",[],True,False,False,.,1.7543859649122806,6,True,['DAC'],True,0.19047619047619047,0,False,0,"Hoi Anthony, ik zou graag een tikkie ontvangen van het geen dat ik nog moet betalen. Inschrijfgeld DAC wedstrijden",100.0,,100.0,1,100.0,LL,1145815.0
dac,AvT,2024-09-19 08:52:59,2024,9,38,3,AvT,10,False,1,33,6,4.5,LL,141579.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,"[',']",[],True,False,False,",",3.0303030303030303,1,True,[],True,0.14285714285714285,0,False,0,"Loek, ga ik volgende week regelen",91.66666666666666,,100.0,2,50.0,AvT,141579.0
dac,dac,2024-09-19 08:53:30,2024,9,38,3,LL,9,False,2,3,1,3.0,AvT,31.0,HH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,1.0,0,False,0,Oké,8.333333333333332,,0.0,2,50.0,LL,31.0
dac,dac,2024-10-30 18:04:01,2024,10,44,2,HH,9,False,1,145,30,3.7666666666666666,LL,3575431.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,3,True,"[',', '?', '!']",[],True,True,False,!,2.0689655172413794,4,True,[],True,0.12121212121212122,0,False,0,"Nico, ik weet niet precies waar in Spanje jij zit? Ik hoop dat je niet te veel last hebt van het slechte weer! Hoor graag hoe het met jullie gaat",49.152542372881356,0.0,60.0,4,28.57142857142857,HH,3575431.0
dac,dac,2024-10-30 18:23:39,2024,10,44,2,ND,9,False,2,7,1,5.0,HH,1178.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],2.3728813559322033,0.0,0.0,4,42.857142857142854,ND,1178.0
dac,dac,2024-10-30 18:23:40,2024,10,44,2,ND,9,False,3,7,1,5.0,ND,1.0,ND,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],2.3728813559322033,0.0,0.0,4,42.857142857142854,ND,1.0
dac,dac,2024-10-30 18:28:00,2024,10,44,2,ND,9,False,4,68,14,3.9285714285714284,ND,260.0,HvH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,6,True,[],True,0.42857142857142855,0,False,0,We zitten in Altea la Vella en golf was op Meliá Levante in Benidorm,23.050847457627118,0.0,0.0,4,42.857142857142854,ND,260.0
dac,dac,2024-10-30 18:29:38,2024,10,44,2,HvH,4,False,5,12,2,5.5,ND,98.0,HH,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.5,0,False,0,Goed bekeken,4.067796610169491,0.0,0.0,4,14.285714285714285,HvH,98.0
dac,dac,2024-10-30 18:46:53,2024,10,44,2,HH,9,False,6,39,7,5.142857142857143,HvH,1035.0,AvT,False,False,0,0,0,0,0,0,0,0,False,1,True,['🌞'],"['🌞🏌️', '♀️🏌️', '♂️']",False,False,True,♂️,2.564102564102564,1,True,['!'],[],True,False,False,!,2.564102564102564,2,True,[],True,0.2857142857142857,0,False,0,Fijn! Lekker verder genieten🌞🏌️ ♀️🏌️ ♂️,13.220338983050848,33.33333333333333,20.0,4,28.57142857142857,HH,1035.0
dac,AvT,2024-10-30 20:23:01,2024,10,44,2,AvT,10,False,7,17,3,4.666666666666667,HH,5768.0,HH,False,False,0,0,0,0,0,0,0,0,False,2,True,"['🍷', '⛳']",['☀️🍷⛳️'],False,False,True,☀️🍷⛳️,11.76470588235294,1,True,['!'],[],True,False,False,!,5.88235294117647,1,True,[],True,0.25,0,False,0,Lekker hoor!☀️🍷⛳️,5.762711864406779,66.66666666666666,20.0,4,14.285714285714285,AvT,5768.0
dac,dac,2024-11-20 13:54:10,2024,11,47,2,HH,9,False,15,601,97,5.072164948453608,AvT,1791069.0,LL,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,7,True,"['.', '.', ',', '.', '.', '.', '.']",[],True,False,False,.,1.1647254575707155,12,True,[],True,0.09259259259259259,5,True,5,"Gisteravond zijn Hieke en ik bij de vergadering van de wedstrijd organiserende commissies geweest. Vanwege de migratie naar Nexxchange (nieuwe E-Golf4U) wordt dringend verzocht voor 1 janauari de wedstrijden aan te maken. Dit betekent dat we voor 1 januari een beslissing moeten nemen over de teekeuze, 3/4 ballen etc. Daarom wil ik graag begin december een vergadering inplannen. We hoeven dan niet alles voor het nieuwe seizoen te bespreken maar kunnen wel een start maken. Hieronder volgt een aantal data met het verzoek aan jullie om aan te geven wanneer je kan deelnemen. <Dit bericht is bewerkt>",30.725971370143153,0.0,30.434782608695656,8,13.043478260869565,HH,1791069.0
